,fips,date,year,month,day_of_week
0,2.0,2021-03-07,2021,3,6
1,1.0,2021-03-07,2021,3,6
2,5.0,2021-03-07,2021,3,6
3,60.0,2021-03-07,2021,3,6
4,4.0,2021-03-07,2021,3,6
5,6.0,2021-03-07,2021,3,6
6,8.0,2021-03-07,2021,3,6
7,9.0,2021-03-07,2021,3,6
8,11.0,2021-03-07,2021,3,6
9,10.0,2021-03-07,2021,3,6
10,12.0,2021-03-07,2021,3,6
11,13.0,2021-03-07,2021,3,6
12,66.0,2021-03-07,2021,3,6
13,15.0,2021-03-07,2021,3,6
14,19.0,2021-03-07,2021,3,6
15,16.0,2021-03-07,2021,3,6
16,17.0,2021-03-07,2021,3,6
17,18.0,2021-03-07,2021,3,6
18,20.0,2021-03-07,2021,3,6
19,21.0,2021-03-07,2021,3,6
20,22.0,2021-03-07,2021,3,6
21,25.0,2021-03-07,2021,3,6
22,24.0,2021-03-07,2021,3,6
23,23.0,2021-03-07,2021,3,6
24,26.0,2021-03-07,2021,3,6
25,27.0,2021-03-07,2021,3,6
26,29.0,2021-03-07,2021,3,6
27,69.0,2021-03-07,2021,3,6
28,28.0,2021-03-07,2021,3,6
29,30.0,2021-03-07,2021,3,6
30,37.0,2021-03-07,2021,3,6
31,38.0,2021-03-07,2021,3,6
32,31.0,2021-03-07,2021,3,6
33,33.0,2021-03-07,2021,3,6
34,34.0,2021-03-07,2021,3,6
35,35.0,2021-03-07,2021,3,6
36,32.0,2021-03-07,2021,3,6
37,36.0,2021-03-07,2021,3,6
38,39.0,2021-03-07,2021,3,6
39,40.0,2021-03-07,2021,3,6
40,41.0,2021-03-07,2021,3,6
41,42.0,2021-03-07,2021,3,6
42,72.0,2021-03-07,2021,3,6
43,44.0,2021-03-07,2021,3,6
44,45.0,2021-03-07,2021,3,6
45,46.0,2021-03-07,2021,3,6
46,47.0,2021-03-07,2021,3,6
47,48.0,2021-03-07,2021,3,6
48,49.0,2021-03-07,2021,3,6
49,51.0,2021-03-07,2021,3,6
50,78.0,2021-03-07,2021,3,6
51,50.0,2021-03-07,2021,3,6
52,53.0,2021-03-07,2021,3,6
53,55.0,2021-03-07,2021,3,6
54,54.0,2021-03-07,2021,3,6
55,56.0,2021-03-07,2021,3,6
56,2.0,2021-03-06,2021,3,5
57,1.0,2021-03-06,2021,3,5
58,5.0,2021-03-06,2021,3,5
59,60.0,2021-03-06,2021,3,5
60,4.0,2021-03-06,2021,3,5
61,6.0,2021-03-06,2021,3,5
62,8.0,2021-03-06,2021,3,5
63,9.0,2021-03-06,2021,3,5
64,11.0,2021-03-06,2021,3,5
65,10.0,2021-03-06,2021,3,5
66,12.0,2021-03-06,2021,3,5
67,13.0,2021-03-06,2021,3,5
68,66.0,2021-03-06,2021,3,5
69,15.0,2021-03-06,2021,3,5
70,19.0,2021-03-06,2021,3,5
71,16.0,2021-03-06,2021,3,5
72,17.0,2021-03-06,2021,3,5
73,18.0,2021-03-06,2021,3,5
74,20.0,2021-03-06,2021,3,5
75,21.0,2021-03-06,2021,3,5
76,22.0,2021-03-06,2021,3,5
77,25.0,2021-03-06,2021,3,5
78,24.0,2021-03-06,2021,3,5
79,23.0,2021-03-06,2021,3,5
80,26.0,2021-03-06,2021,3,5
81,27.0,2021-03-06,2021,3,5
82,29.0,2021-03-06,2021,3,5
83,69.0,2021-03-06,2021,3,5
84,28.0,2021-03-06,2021,3,5
85,30.0,2021-03-06,2021,3,5
86,37.0,2021-03-06,2021,3,5
87,38.0,2021-03-06,2021,3,5
88,31.0,2021-03-06,2021,3,5
89,33.0,2021-03-06,2021,3,5
90,34.0,2021-03-06,2021,3,5
91,35.0,2021-03-06,2021,3,5
92,32.0,2021-03-06,2021,3,5
93,36.0,2021-03-06,2021,3,5
94,39.0,2021-03-06,2021,3,5
95,40.0,2021-03-06,2021,3,5
96,41.0,2021-03-06,2021,3,5
97,42.0,2021-03-06,2021,3,5
98,72.0,2021-03-06,2021,3,5
99,44.0,2021-03-06,2021,3,5
100,45.0,2021-03-06,2021,3,5
101,46.0,2021-03-06,2021,3,5
102,47.0,2021-03-06,2021,3,5
103,48.0,2021-03-06,2021,3,5
104,49.0,2021-03-06,2021,3,5
105,51.0,2021-03-06,2021,3,5
106,78.0,2021-03-06,2021,3,5
107,50.0,2021-03-06,2021,3,5
108,53.0,2021-03-06,2021,3,5
109,55.0,2021-03-06,2021,3,5
110,54.0,2021-03-06,2021,3,5
111,56.0,2021-03-06,2021,3,5
112,2.0,2021-03-05,2021,3,4
113,1.0,2021-03-05,2021,3,4
114,5.0,2021-03-05,2021,3,4
115,60.0,2021-03-05,2021,3,4
116,4.0,2021-03-05,2021,3,4
117,6.0,2021-03-05,2021,3,4
118,8.0,2021-03-05,2021,3,4
119,9.0,2021-03-05,2021,3,4
120,11.0,2021-03-05,2021,3,4
121,10.0,2021-03-05,2021,3,4
122,12.0,2021-03-05,2021,3,4
123,13.0,2021-03-05,2021,3,4
124,66.0,2021-03-05,2021,3,4
125,15.0,2021-03-05,2021,3,4
126,19.0,2021-03-05,2021,3,4
127,16.0,2021-03-05,2021,3,4
128,17.0,2021-03-05,2021,3,4
129,18.0,2021-03-05,2021,3,4
130,20.0,2021-03-05,2021,3,4
131,21.0,2021-03-05,2021,3,4
132,22.0,2021-03-05,2021,3,4
133,25.0,2021-03-05,2021,3,4
134,24.0,2021-03-05,2021,3,4
135,23.0,2021-03-05,2021,3,4
136,26.0,2021-03-05,2021,3,4
137,27.0,2021-03-05,2021,3,4
138,29.0,2021-03-05,2021,3,4
139,69.0,2021-03-05,2021,3,4
140,28.0,2021-03-05,2021,3,4
141,30.0,2021-03-05,2021,3,4
142,37.0,2021-03-05,2021,3,4
143,38.0,2021-03-05,2021,3,4
144,31.0,2021-03-05,2021,3,4
145,33.0,2021-03-05,2021,3,4
146,34.0,2021-03-05,2021,3,4
147,35.0,2021-03-05,2021,3,4
148,32.0,2021-03-05,2021,3,4
149,36.0,2021-03-05,2021,3,4
150,39.0,2021-03-05,2021,3,4
151,40.0,2021-03-05,2021,3,4
152,41.0,2021-03-05,2021,3,4
153,42.0,2021-03-05,2021,3,4
154,72.0,2021-03-05,2021,3,4
155,44.0,2021-03-05,2021,3,4
156,45.0,2021-03-05,2021,3,4
157,46.0,2021-03-05,2021,3,4
158,47.0,2021-03-05,2021,3,4
159,48.0,2021-03-05,2021,3,4
160,49.0,2021-03-05,2021,3,4
161,51.0,2021-03-05,2021,3,4
162,78.0,2021-03-05,2021,3,4
163,50.0,2021-03-05,2021,3,4
164,53.0,2021-03-05,2021,3,4
165,55.0,2021-03-05,2021,3,4
166,54.0,2021-03-05,2021,3,4
167,56.0,2021-03-05,2021,3,4
168,2.0,2021-03-04,2021,3,3
169,1.0,2021-03-04,2021,3,3
170,5.0,2021-03-04,2021,3,3
171,60.0,2021-03-04,2021,3,3
172,4.0,2021-03-04,2021,3,3
173,6.0,2021-03-04,2021,3,3
174,8.0,2021-03-04,2021,3,3
175,9.0,2021-03-04,2021,3,3
176,11.0,2021-03-04,2021,3,3
177,10.0,2021-03-04,2021,3,3
178,12.0,2021-03-04,2021,3,3
179,13.0,2021-03-04,2021,3,3
180,66.0,2021-03-04,2021,3,3
181,15.0,2021-03-04,2021,3,3
182,19.0,2021-03-04,2021,3,3
183,16.0,2021-03-04,2021,3,3
184,17.0,2021-03-04,2021,3,3
185,18.0,2021-03-04,2021,3,3
186,20.0,2021-03-04,2021,3,3
187,21.0,2021-03-04,2021,3,3
188,22.0,2021-03-04,2021,3,3
189,25.0,2021-03-04,2021,3,3
190,24.0,2021-03-04,2021,3,3
191,23.0,2021-03-04,2021,3,3
192,26.0,2021-03-04,2021,3,3
193,27.0,2021-03-04,2021,3,3
194,29.0,2021-03-04,2021,3,3
195,69.0,2021-03-04,2021,3,3
196,28.0,2021-03-04,2021,3,3
197,30.0,2021-03-04,2021,3,3
198,37.0,2021-03-04,2021,3,3
199,38.0,2021-03-04,2021,3,3
200,31.0,2021-03-04,2021,3,3
201,33.0,2021-03-04,2021,3,3
202,34.0,2021-03-04,2021,3,3
203,35.0,2021-03-04,2021,3,3
204,32.0,2021-03-04,2021,3,3
205,36.0,2021-03-04,2021,3,3
206,39.0,2021-03-04,2021,3,3
207,40.0,2021-03-04,2021,3,3
208,41.0,2021-03-04,2021,3,3
209,42.0,2021-03-04,2021,3,3
210,72.0,2021-03-04,2021,3,3
211,44.0,2021-03-04,2021,3,3
212,45.0,2021-03-04,2021,3,3
213,46.0,2021-03-04,2021,3,3
214,47.0,2021-03-04,2021,3,3
215,48.0,2021-03-04,2021,3,3
216,49.0,2021-03-04,2021,3,3
217,51.0,2021-03-04,2021,3,3
218,78.0,2021-03-04,2021,3,3
219,50.0,2021-03-04,2021,3,3
220,53.0,2021-03-04,2021,3,3
221,55.0,2021-03-04,2021,3,3
222,54.0,2021-03-04,2021,3,3
223,56.0,2021-03-04,2021,3,3
224,2.0,2021-03-03,2021,3,2
225,1.0,2021-03-03,2021,3,2
226,5.0,2021-03-03,2021,3,2
227,60.0,2021-03-03,2021,3,2
228,4.0,2021-03-03,2021,3,2
229,6.0,2021-03-03,2021,3,2
230,8.0,2021-03-03,2021,3,2
231,9.0,2021-03-03,2021,3,2
232,11.0,2021-03-03,2021,3,2
233,10.0,2021-03-03,2021,3,2
234,12.0,2021-03-03,2021,3,2
235,13.0,2021-03-03,2021,3,2
236,66.0,2021-03-03,2021,3,2
237,15.0,2021-03-03,2021,3,2
238,19.0,2021-03-03,2021,3,2
239,16.0,2021-03-03,2021,3,2
240,17.0,2021-03-03,2021,3,2
241,18.0,2021-03-03,2021,3,2
242,20.0,2021-03-03,2021,3,2
243,21.0,2021-03-03,2021,3,2
244,22.0,2021-03-03,2021,3,2
245,25.0,2021-03-03,2021,3,2
246,24.0,2021-03-03,2021,3,2
247,23.0,2021-03-03,2021,3,2
248,26.0,2021-03-03,2021,3,2
249,27.0,2021-03-03,2021,3,2
250,29.0,2021-03-03,2021,3,2
251,69.0,2021-03-03,2021,3,2
252,28.0,2021-03-03,2021,3,2
253,30.0,2021-03-03,2021,3,2
254,37.0,2021-03-03,2021,3,2
255,38.0,2021-03-03,2021,3,2
256,31.0,2021-03-03,2021,3,2
257,33.0,2021-03-03,2021,3,2
258,34.0,2021-03-03,2021,3,2
259,35.0,2021-03-03,2021,3,2
260,32.0,2021-03-03,2021,3,2
261,36.0,2021-03-03,2021,3,2
262,39.0,2021-03-03,2021,3,2
263,40.0,2021-03-03,2021,3,2
264,41.0,2021-03-03,2021,3,2
265,42.0,2021-03-03,2021,3,2
266,72.0,2021-03-03,2021,3,2
267,44.0,2021-03-03,2021,3,2
268,45.0,2021-03-03,2021,3,2
269,46.0,2021-03-03,2021,3,2
270,47.0,2021-03-03,2021,3,2
271,48.0,2021-03-03,2021,3,2
272,49.0,2021-03-03,2021,3,2
273,51.0,2021-03-03,2021,3,2
274,78.0,2021-03-03,2021,3,2
275,50.0,2021-03-03,2021,3,2
276,53.0,2021-03-03,2021,3,2
277,55.0,2021-03-03,2021,3,2
278,54.0,2021-03-03,2021,3,2
279,56.0,2021-03-03,2021,3,2
280,2.0,2021-03-02,2021,3,1
281,1.0,2021-03-02,2021,3,1
282,5.0,2021-03-02,2021,3,1
283,60.0,2021-03-02,2021,3,1
284,4.0,2021-03-02,2021,3,1
285,6.0,2021-03-02,2021,3,1
286,8.0,2021-03-02,2021,3,1
287,9.0,2021-03-02,2021,3,1
288,11.0,2021-03-02,2021,3,1
289,10.0,2021-03-02,2021,3,1
290,12.0,2021-03-02,2021,3,1
291,13.0,2021-03-02,2021,3,1
292,66.0,2021-03-02,2021,3,1
293,15.0,2021-03-02,2021,3,1
294,19.0,2021-03-02,2021,3,1
295,16.0,2021-03-02,2021,3,1
296,17.0,2021-03-02,2021,3,1
297,18.0,2021-03-02,2021,3,1
298,20.0,2021-03-02,2021,3,1
299,21.0,2021-03-02,2021,3,1
300,22.0,2021-03-02,2021,3,1
301,25.0,2021-03-02,2021,3,1
302,24.0,2021-03-02,2021,3,1
303,23.0,2021-03-02,2021,3,1
304,26.0,2021-03-02,2021,3,1
305,27.0,2021-03-02,2021,3,1
306,29.0,2021-03-02,2021,3,1
307,69.0,2021-03-02,2021,3,1
308,28.0,2021-03-02,2021,3,1
309,30.0,2021-03-02,2021,3,1
310,37.0,2021-03-02,2021,3,1
311,38.0,2021-03-02,2021,3,1
312,31.0,2021-03-02,2021,3,1
313,33.0,2021-03-02,2021,3,1
314,34.0,2021-03-02,2021,3,1
315,35.0,2021-03-02,2021,3,1
316,32.0,2021-03-02,2021,3,1
317,36.0,2021-03-02,2021,3,1
318,39.0,2021-03-02,2021,3,1
319,40.0,2021-03-02,2021,3,1
320,41.0,2021-03-02,2021,3,1
321,42.0,2021-03-02,2021,3,1
322,72.0,2021-03-02,2021,3,1
323,44.0,2021-03-02,2021,3,1
324,45.0,2021-03-02,2021,3,1
325,46.0,2021-03-02,2021,3,1
326,47.0,2021-03-02,2021,3,1
327,48.0,2021-03-02,2021,3,1
328,49.0,2021-03-02,2021,3,1
329,51.0,2021-03-02,2021,3,1
330,78.0,2021-03-02,2021,3,1
331,50.0,2021-03-02,2021,3,1
332,53.0,2021-03-02,2021,3,1
333,55.0,2021-03-02,2021,3,1
334,54.0,2021-03-02,2021,3,1
335,56.0,2021-03-02,2021,3,1
336,2.0,2021-03-01,2021,3,0
337,1.0,2021-03-01,2021,3,0
338,5.0,2021-03-01,2021,3,0
339,60.0,2021-03-01,2021,3,0
340,4.0,2021-03-01,2021,3,0
341,6.0,2021-03-01,2021,3,0
342,8.0,2021-03-01,2021,3,0
343,9.0,2021-03-01,2021,3,0
344,11.0,2021-03-01,2021,3,0
345,10.0,2021-03-01,2021,3,0
346,12.0,2021-03-01,2021,3,0
347,13.0,2021-03-01,2021,3,0
348,66.0,2021-03-01,2021,3,0
349,15.0,2021-03-01,2021,3,0
350,19.0,2021-03-01,2021,3,0
351,16.0,2021-03-01,2021,3,0
352,17.0,2021-03-01,2021,3,0
353,18.0,2021-03-01,2021,3,0
354,20.0,2021-03-01,2021,3,0
355,21.0,2021-03-01,2021,3,0
356,22.0,2021-03-01,2021,3,0
357,25.0,2021-03-01,2021,3,0
358,24.0,2021-03-01,2021,3,0
359,23.0,2021-03-01,2021,3,0
360,26.0,2021-03-01,2021,3,0
361,27.0,2021-03-01,2021,3,0
362,29.0,2021-03-01,2021,3,0
363,69.0,2021-03-01,2021,3,0
364,28.0,2021-03-01,2021,3,0
365,30.0,2021-03-01,2021,3,0
366,37.0,2021-03-01,2021,3,0
367,38.0,2021-03-01,2021,3,0
368,31.0,2021-03-01,2021,3,0
369,33.0,2021-03-01,2021,3,0
370,34.0,2021-03-01,2021,3,0
371,35.0,2021-03-01,2021,3,0
372,32.0,2021-03-01,2021,3,0
373,36.0,2021-03-01,2021,3,0
374,39.0,2021-03-01,2021,3,0
375,40.0,2021-03-01,2021,3,0
376,41.0,2021-03-01,2021,3,0
377,42.0,2021-03-01,2021,3,0
378,72.0,2021-03-01,2021,3,0
379,44.0,2021-03-01,2021,3,0
380,45.0,2021-03-01,2021,3,0
381,46.0,2021-03-01,2021,3,0
382,47.0,2021-03-01,2021,3,0
383,48.0,2021-03-01,2021,3,0
384,49.0,2021-03-01,2021,3,0
385,51.0,2021-03-01,2021,3,0
386,78.0,2021-03-01,2021,3,0
387,50.0,2021-03-01,2021,3,0
388,53.0,2021-03-01,2021,3,0
389,55.0,2021-03-01,2021,3,0
390,54.0,2021-03-01,2021,3,0
391,56.0,2021-03-01,2021,3,0
392,2.0,2021-02-28,2021,2,6
393,1.0,2021-02-28,2021,2,6
394,5.0,2021-02-28,2021,2,6
395,60.0,2021-02-28,2021,2,6
396,4.0,2021-02-28,2021,2,6
397,6.0,2021-02-28,2021,2,6
398,8.0,2021-02-28,2021,2,6
399,9.0,2021-02-28,2021,2,6
400,11.0,2021-02-28,2021,2,6
401,10.0,2021-02-28,2021,2,6
402,12.0,2021-02-28,2021,2,6
403,13.0,2021-02-28,2021,2,6
404,66.0,2021-02-28,2021,2,6
405,15.0,2021-02-28,2021,2,6
406,19.0,2021-02-28,2021,2,6
407,16.0,2021-02-28,2021,2,6
408,17.0,2021-02-28,2021,2,6
409,18.0,2021-02-28,2021,2,6
410,20.0,2021-02-28,2021,2,6
411,21.0,2021-02-28,2021,2,6
412,22.0,2021-02-28,2021,2,6
413,25.0,2021-02-28,2021,2,6
414,24.0,2021-02-28,2021,2,6
415,23.0,2021-02-28,2021,2,6
416,26.0,2021-02-28,2021,2,6
417,27.0,2021-02-28,2021,2,6
418,29.0,2021-02-28,2021,2,6
419,69.0,2021-02-28,2021,2,6
420,28.0,2021-02-28,2021,2,6
421,30.0,2021-02-28,2021,2,6
422,37.0,2021-02-28,2021,2,6
423,38.0,2021-02-28,2021,2,6
424,31.0,2021-02-28,2021,2,6
425,33.0,2021-02-28,2021,2,6
426,34.0,2021-02-28,2021,2,6
427,35.0,2021-02-28,2021,2,6
428,32.0,2021-02-28,2021,2,6
429,36.0,2021-02-28,2021,2,6
430,39.0,2021-02-28,2021,2,6
431,40.0,2021-02-28,2021,2,6
432,41.0,2021-02-28,2021,2,6
433,42.0,2021-02-28,2021,2,6
434,72.0,2021-02-28,2021,2,6
435,44.0,2021-02-28,2021,2,6
436,45.0,2021-02-28,2021,2,6
437,46.0,2021-02-28,2021,2,6
438,47.0,2021-02-28,2021,2,6
439,48.0,2021-02-28,2021,2,6
440,49.0,2021-02-28,2021,2,6
441,51.0,2021-02-28,2021,2,6
442,78.0,2021-02-28,2021,2,6
443,50.0,2021-02-28,2021,2,6
444,53.0,2021-02-28,2021,2,6
445,55.0,2021-02-28,2021,2,6
446,54.0,2021-02-28,2021,2,6
447,56.0,2021-02-28,2021,2,6
448,2.0,2021-02-27,2021,2,5
449,1.0,2021-02-27,2021,2,5
450,5.0,2021-02-27,2021,2,5
451,60.0,2021-02-27,2021,2,5
452,4.0,2021-02-27,2021,2,5
453,6.0,2021-02-27,2021,2,5
454,8.0,2021-02-27,2021,2,5
455,9.0,2021-02-27,2021,2,5
456,11.0,2021-02-27,2021,2,5
457,10.0,2021-02-27,2021,2,5
458,12.0,2021-02-27,2021,2,5
459,13.0,2021-02-27,2021,2,5
460,66.0,2021-02-27,2021,2,5
461,15.0,2021-02-27,2021,2,5
462,19.0,2021-02-27,2021,2,5
463,16.0,2021-02-27,2021,2,5
464,17.0,2021-02-27,2021,2,5
465,18.0,2021-02-27,2021,2,5
466,20.0,2021-02-27,2021,2,5
467,21.0,2021-02-27,2021,2,5
468,22.0,2021-02-27,2021,2,5
469,25.0,2021-02-27,2021,2,5
470,24.0,2021-02-27,2021,2,5
471,23.0,2021-02-27,2021,2,5
472,26.0,2021-02-27,2021,2,5
473,27.0,2021-02-27,2021,2,5
474,29.0,2021-02-27,2021,2,5
475,69.0,2021-02-27,2021,2,5
476,28.0,2021-02-27,2021,2,5
477,30.0,2021-02-27,2021,2,5
478,37.0,2021-02-27,2021,2,5
479,38.0,2021-02-27,2021,2,5
480,31.0,2021-02-27,2021,2,5
481,33.0,2021-02-27,2021,2,5
482,34.0,2021-02-27,2021,2,5
483,35.0,2021-02-27,2021,2,5
484,32.0,2021-02-27,2021,2,5
485,36.0,2021-02-27,2021,2,5
486,39.0,2021-02-27,2021,2,5
487,40.0,2021-02-27,2021,2,5
488,41.0,2021-02-27,2021,2,5
489,42.0,2021-02-27,2021,2,5
490,72.0,2021-02-27,2021,2,5
491,44.0,2021-02-27,2021,2,5
492,45.0,2021-02-27,2021,2,5
493,46.0,2021-02-27,2021,2,5
494,47.0,2021-02-27,2021,2,5
495,48.0,2021-02-27,2021,2,5
496,49.0,2021-02-27,2021,2,5
497,51.0,2021-02-27,2021,2,5
498,78.0,2021-02-27,2021,2,5
499,50.0,2021-02-27,2021,2,5
500,53.0,2021-02-27,2021,2,5
501,55.0,2021-02-27,2021,2,5
502,54.0,2021-02-27,2021,2,5
503,56.0,2021-02-27,2021,2,5
504,2.0,2021-02-26,2021,2,4
505,1.0,2021-02-26,2021,2,4
506,5.0,2021-02-26,2021,2,4
507,60.0,2021-02-26,2021,2,4
508,4.0,2021-02-26,2021,2,4
509,6.0,2021-02-26,2021,2,4
510,8.0,2021-02-26,2021,2,4
511,9.0,2021-02-26,2021,2,4
512,11.0,2021-02-26,2021,2,4
513,10.0,2021-02-26,2021,2,4
514,12.0,2021-02-26,2021,2,4
515,13.0,2021-02-26,2021,2,4
516,66.0,2021-02-26,2021,2,4
517,15.0,2021-02-26,2021,2,4
518,19.0,2021-02-26,2021,2,4
519,16.0,2021-02-26,2021,2,4
520,17.0,2021-02-26,2021,2,4
521,18.0,2021-02-26,2021,2,4
522,20.0,2021-02-26,2021,2,4
523,21.0,2021-02-26,2021,2,4
524,22.0,2021-02-26,2021,2,4
525,25.0,2021-02-26,2021,2,4
526,24.0,2021-02-26,2021,2,4
527,23.0,2021-02-26,2021,2,4
528,26.0,2021-02-26,2021,2,4
529,27.0,2021-02-26,2021,2,4
530,29.0,2021-02-26,2021,2,4
531,69.0,2021-02-26,2021,2,4
532,28.0,2021-02-26,2021,2,4
533,30.0,2021-02-26,2021,2,4
534,37.0,2021-02-26,2021,2,4
535,38.0,2021-02-26,2021,2,4
536,31.0,2021-02-26,2021,2,4
537,33.0,2021-02-26,2021,2,4
538,34.0,2021-02-26,2021,2,4
539,35.0,2021-02-26,2021,2,4
540,32.0,2021-02-26,2021,2,4
541,36.0,2021-02-26,2021,2,4
542,39.0,2021-02-26,2021,2,4
543,40.0,2021-02-26,2021,2,4
544,41.0,2021-02-26,2021,2,4
545,42.0,2021-02-26,2021,2,4
546,72.0,2021-02-26,2021,2,4
547,44.0,2021-02-26,2021,2,4
548,45.0,2021-02-26,2021,2,4
549,46.0,2021-02-26,2021,2,4
550,47.0,2021-02-26,2021,2,4
551,48.0,2021-02-26,2021,2,4
552,49.0,2021-02-26,2021,2,4
553,51.0,2021-02-26,2021,2,4
554,78.0,2021-02-26,2021,2,4
555,50.0,2021-02-26,2021,2,4
556,53.0,2021-02-26,2021,2,4
557,55.0,2021-02-26,2021,2,4
558,54.0,2021-02-26,2021,2,4
559,56.0,2021-02-26,2021,2,4
560,2.0,2021-02-25,2021,2,3
561,1.0,2021-02-25,2021,2,3
562,5.0,2021-02-25,2021,2,3
563,60.0,2021-02-25,2021,2,3
564,4.0,2021-02-25,2021,2,3
565,6.0,2021-02-25,2021,2,3
566,8.0,2021-02-25,2021,2,3
567,9.0,2021-02-25,2021,2,3
568,11.0,2021-02-25,2021,2,3
569,10.0,2021-02-25,2021,2,3
570,12.0,2021-02-25,2021,2,3
571,13.0,2021-02-25,2021,2,3
572,66.0,2021-02-25,2021,2,3
573,15.0,2021-02-25,2021,2,3
574,19.0,2021-02-25,2021,2,3
575,16.0,2021-02-25,2021,2,3
576,17.0,2021-02-25,2021,2,3
577,18.0,2021-02-25,2021,2,3
578,20.0,2021-02-25,2021,2,3
579,21.0,2021-02-25,2021,2,3
580,22.0,2021-02-25,2021,2,3
581,25.0,2021-02-25,2021,2,3
582,24.0,2021-02-25,2021,2,3
583,23.0,2021-02-25,2021,2,3
584,26.0,2021-02-25,2021,2,3
585,27.0,2021-02-25,2021,2,3
586,29.0,2021-02-25,2021,2,3
587,69.0,2021-02-25,2021,2,3
588,28.0,2021-02-25,2021,2,3
589,30.0,2021-02-25,2021,2,3
590,37.0,2021-02-25,2021,2,3
591,38.0,2021-02-25,2021,2,3
592,31.0,2021-02-25,2021,2,3
593,33.0,2021-02-25,2021,2,3
594,34.0,2021-02-25,2021,2,3
595,35.0,2021-02-25,2021,2,3
596,32.0,2021-02-25,2021,2,3
597,36.0,2021-02-25,2021,2,3
598,39.0,2021-02-25,2021,2,3
599,40.0,2021-02-25,2021,2,3
600,41.0,2021-02-25,2021,2,3
601,42.0,2021-02-25,2021,2,3
602,72.0,2021-02-25,2021,2,3
603,44.0,2021-02-25,2021,2,3
604,45.0,2021-02-25,2021,2,3
605,46.0,2021-02-25,2021,2,3
606,47.0,2021-02-25,2021,2,3
607,48.0,2021-02-25,2021,2,3
608,49.0,2021-02-25,2021,2,3
609,51.0,2021-02-25,2021,2,3
610,78.0,2021-02-25,2021,2,3
611,50.0,2021-02-25,2021,2,3
612,53.0,2021-02-25,2021,2,3
613,55.0,2021-02-25,2021,2,3
614,54.0,2021-02-25,2021,2,3
615,56.0,2021-02-25,2021,2,3
616,2.0,2021-02-24,2021,2,2
617,1.0,2021-02-24,2021,2,2
618,5.0,2021-02-24,2021,2,2
619,60.0,2021-02-24,2021,2,2
620,4.0,2021-02-24,2021,2,2
621,6.0,2021-02-24,2021,2,2
622,8.0,2021-02-24,2021,2,2
623,9.0,2021-02-24,2021,2,2
624,11.0,2021-02-24,2021,2,2
625,10.0,2021-02-24,2021,2,2
626,12.0,2021-02-24,2021,2,2
627,13.0,2021-02-24,2021,2,2
628,66.0,2021-02-24,2021,2,2
629,15.0,2021-02-24,2021,2,2
630,19.0,2021-02-24,2021,2,2
631,16.0,2021-02-24,2021,2,2
632,17.0,2021-02-24,2021,2,2
633,18.0,2021-02-24,2021,2,2
634,20.0,2021-02-24,2021,2,2
635,21.0,2021-02-24,2021,2,2
636,22.0,2021-02-24,2021,2,2
637,25.0,2021-02-24,2021,2,2
638,24.0,2021-02-24,2021,2,2
639,23.0,2021-02-24,2021,2,2
640,26.0,2021-02-24,2021,2,2
641,27.0,2021-02-24,2021,2,2
642,29.0,2021-02-24,2021,2,2
643,69.0,2021-02-24,2021,2,2
644,28.0,2021-02-24,2021,2,2
645,30.0,2021-02-24,2021,2,2
646,37.0,2021-02-24,2021,2,2
647,38.0,2021-02-24,2021,2,2
648,31.0,2021-02-24,2021,2,2
649,33.0,2021-02-24,2021,2,2
650,34.0,2021-02-24,2021,2,2
651,35.0,2021-02-24,2021,2,2
652,32.0,2021-02-24,2021,2,2
653,36.0,2021-02-24,2021,2,2
654,39.0,2021-02-24,2021,2,2
655,40.0,2021-02-24,2021,2,2
656,41.0,2021-02-24,2021,2,2
657,42.0,2021-02-24,2021,2,2
658,72.0,2021-02-24,2021,2,2
659,44.0,2021-02-24,2021,2,2
660,45.0,2021-02-24,2021,2,2
661,46.0,2021-02-24,2021,2,2
662,47.0,2021-02-24,2021,2,2
663,48.0,2021-02-24,2021,2,2
664,49.0,2021-02-24,2021,2,2
665,51.0,2021-02-24,2021,2,2
666,78.0,2021-02-24,2021,2,2
667,50.0,2021-02-24,2021,2,2
668,53.0,2021-02-24,2021,2,2
669,55.0,2021-02-24,2021,2,2
670,54.0,2021-02-24,2021,2,2
671,56.0,2021-02-24,2021,2,2
672,2.0,2021-02-23,2021,2,1
673,1.0,2021-02-23,2021,2,1
674,5.0,2021-02-23,2021,2,1
675,60.0,2021-02-23,2021,2,1
676,4.0,2021-02-23,2021,2,1
677,6.0,2021-02-23,2021,2,1
678,8.0,2021-02-23,2021,2,1
679,9.0,2021-02-23,2021,2,1
680,11.0,2021-02-23,2021,2,1
681,10.0,2021-02-23,2021,2,1
682,12.0,2021-02-23,2021,2,1
683,13.0,2021-02-23,2021,2,1
684,66.0,2021-02-23,2021,2,1
685,15.0,2021-02-23,2021,2,1
686,19.0,2021-02-23,2021,2,1
687,16.0,2021-02-23,2021,2,1
688,17.0,2021-02-23,2021,2,1
689,18.0,2021-02-23,2021,2,1
690,20.0,2021-02-23,2021,2,1
691,21.0,2021-02-23,2021,2,1
692,22.0,2021-02-23,2021,2,1
693,25.0,2021-02-23,2021,2,1
694,24.0,2021-02-23,2021,2,1
695,23.0,2021-02-23,2021,2,1
696,26.0,2021-02-23,2021,2,1
697,27.0,2021-02-23,2021,2,1
698,29.0,2021-02-23,2021,2,1
